MARKET,TIMESTAMP,RULE_COMBO_LENGTH,RULE_TO_DISABLE,NUM_RECORDS_AUTOMATION_GAIN,TMP_BASIC_AUTO,TMP_BASIC_MANUAL,TMP_BASIC_GOOD,TMP_FINAL_AUTO,TMP_FINAL_MANUAL,TMP_FINAL_GOOD,TMP_CURRENT_DEMOGRAPHIC_SCORE_NUMERATOR,TMP_CURRENT_DEMOGRAPHIC_SCORE_DENOMINATOR,TMP_CURRENT_NETWORK_SCORE_NUMERATOR,TMP_CURRENT_NETWORK_SCORE_DENOMINATOR,TMP_DEMOGRAPHIC_NUMERATOR_AFTER_AUTOUPDATES,TMP_DEMOGRAPHIC_DENOMINATOR_AFTER_AUTOUPDATES,CURRENT_DEMOGRAPHIC_SCORE,CURRENT_NETWORK_SCORE,CURRENT_OVERALL_DIRECTORY_SCORE,DEMOGRAPHIC_SCORE_AFTER_AUTOUPDATES,OVERALL_DIRECTORY_SCORE_AFTER_AUTOUPDATES,TMP_ADDRESS_NUMERATOR_AFTER_AUTOUPDATES,TMP_ADDRESS_DENOMINATOR_AFTER_AUTOUPDATES,ADDRESS_DEMO_SCORE_AFTER_AUTOUPDATES,ADDRESS_OD_SCORE_AFTER_AUTOUPDATES,TMP_DEMOGRAPHIC_NUMERATOR_AFTER_MANUALUPDATES,TMP_DEMOGRAPHIC_DENOMINATOR_AFTER_MANUALUPDATES,DEMOGRAPHIC_SCORE_AFTER_MANUALUPDATES,OVERALL_DIRECTORY_SCORE_AFTER_MANUALUPDATES,DEMOGRAPHIC_SCORE_IMPROVEMENT_AFTER_MANUALUPDATES,OVERALL_DIRECTORY_SCORE_IMPROVEMENT_AFTER_MANUALUPDATES
CT,20240728,2,ISPCP_S|LN_CRCTN_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,3,RLTN_CNT_S|R3NOTFOUND_S|PADRS_EFF_DT_S,49,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194106.6,205737,94.347,96.1361,0.0103,0.0043
CT,20240728,2,PADRS_EFF_DT_S|BH_PGM_S,14,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194190.6,205842,94.3396,96.133,0.0029,0.0012
CT,20240728,2,PADRS_EFF_DT_S|SUPPRESS_HOSP_SPCLTY_S,4,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194214.6,205872,94.3375,96.1322,8.0E-4,4.0E-4
CT,20240728,3,BH_PGM_S|PADRS_EFF_DT_S|BH_PGM_S,11,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194197.8,205851,94.339,96.1328,0.0023,0.001
CT,20240728,3,NO_RENDERING_NPI_CLAIMS_S|R3NOTFOUND_S|BH_PGM_S,4,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194214.6,205872,94.3375,96.1322,8.0E-4,4.0E-4
CT,20240728,3,NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S|OPT_VENDOR_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,2,NTWK_LOSS_S|NPI_NTWK_LOSS_S,559,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,192882.6,204207,94.4545,96.1803,0.1178,0.0485
CT,20240728,2,NO_RENDERING_NPI_CLAIMS_S|BH_PGM_S,9,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194202.6,205857,94.3386,96.1326,0.0019,8.0E-4
CT,20240728,3,RLTN_CNT_S|BH_PGM_S|PADRS_EFF_DT_S,61,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194077.8,205701,94.3495,96.1371,0.0128,0.0053
CT,20240728,1,ISPCP_S,2150,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,189064.2,199434,94.8004,96.3201,0.4637,0.1883
CT,20240728,3,BH_PGM_S|RLTN_CNT_S|BH_PGM_S,5,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194212.2,205869,94.3378,96.1322,0.0011,4.0E-4
CT,20240728,3,R3NOTFOUND_S|PADRS_EFF_DT_S|SUPPRESS_HOSP_SPCLTY_S,6,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194209.8,205866,94.338,96.1323,0.0013,5.0E-4
CT,20240728,1,CLM_ADRS_FIX_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,3,ISPCP_S|RLTN_CNT_S|R3NOTFOUND_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,4,RLTN_CNT_S|R3NOTFOUND_S|BH_PGM_S|SUPPRESS_HOSP_SPCLTY_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,3,R3NOTFOUND_S|BH_PGM_S|PADRS_EFF_DT_S,115,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,193948.2,205539,94.3608,96.1418,0.0241,0.01
CT,20240728,2,NTWK_LOSS_S|RLTN_CNT_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,1,NTWK_LOSS_S,530,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,192952.2,204294,94.4483,96.1778,0.1116,0.046
CT,20240728,2,BH_PGM_S|SUPPRESS_HOSP_SPCLTY_S,12,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194195.4,205848,94.3392,96.1329,0.0025,0.0011
CT,20240728,3,RLTN_CNT_S|RLTN_CNT_S|BH_PGM_S,7,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194207.4,205863,94.3382,96.1324,0.0015,6.0E-4
CT,20240728,3,NTWK_LOSS_S|SPCLTY_CNT_S|NTWK_LOSS_S,14,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194190.6,205842,94.3396,96.133,0.0029,0.0012
CT,20240728,3,ISPCP_S|R3NOTFOUND_S|PADRS_EFF_DT_S,7,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194207.4,205863,94.3382,96.1324,0.0015,6.0E-4
CT,20240728,4,PADRS_EFF_DT_S|BH_PGM_S|RLTN_CNT_S|BH_PGM_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,2,ISPCP_S|RLTN_CNT_S,200,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,193744.2,205284,94.3786,96.1491,0.0419,0.0173
CT,20240728,4,RLTN_CNT_S|BH_PGM_S|PADRS_EFF_DT_S|RLTN_CNT_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,3,NTWK_LOSS_S|SPCLTY_CNT_S|NPI_NTWK_LOSS_S,17,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194183.4,205833,94.3403,96.1333,0.0036,0.0015
CT,20240728,1,NO_RENDERING_NPI_CLAIMS_S,6,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194209.8,205866,94.338,96.1323,0.0013,5.0E-4
CT,20240728,2,NTWK_LOSS_S|BH_PGM_S,8,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194205.0,205860,94.3384,96.1325,0.0017,7.0E-4
CT,20240728,2,R3NOTFOUND_S|PADRS_EFF_DT_S,161,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,193837.8,205401,94.3704,96.1458,0.0337,0.014
CT,20240728,3,RLTN_CNT_S|OPT_VENDOR_S|PADRS_EFF_DT_S,2,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194219.4,205878,94.3371,96.132,4.0E-4,2.0E-4
CT,20240728,5,R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S|RLTN_CNT_S|R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,2,ISPCP_S|CLM_ADRS_FIX_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,2,RLTN_CNT_S|BH_PGM_S,885,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,192100.2,203229,94.524,96.2088,0.1873,0.077
CT,20240728,3,NTWK_LOSS_S|SPCLTY_CNT_S|BH_PGM_S,3,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194217.0,205875,94.3373,96.1321,6.0E-4,3.0E-4
CT,20240728,2,OPT_VENDOR_S|BH_PGM_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,4,ISPCP_S|BH_PGM_S|ISPCP_S|RLTN_CNT_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,3,NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S|PADRS_EFF_DT_S,2,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194219.4,205878,94.3371,96.132,4.0E-4,2.0E-4
CT,20240728,2,RLTN_CNT_S|OPT_VENDOR_S,58,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194085.0,205710,94.3488,96.1368,0.0121,0.005
CT,20240728,2,BH_PGM_S|NTWK_LOSS_S,5,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194212.2,205869,94.3378,96.1322,0.0011,4.0E-4
CT,20240728,5,RLTN_CNT_S|BH_PGM_S|PADRS_EFF_DT_S|RLTN_CNT_S|BH_PGM_S,3,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194217.0,205875,94.3373,96.1321,6.0E-4,3.0E-4
CT,20240728,7,RLTN_CNT_S|R3NOTFOUND_S|BH_PGM_S|PADRS_EFF_DT_S|R3NOTFOUND_S|BH_PGM_S|PADRS_EFF_DT_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,3,PADRS_EFF_DT_S|BH_PGM_S|PADRS_EFF_DT_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,2,R3NOTFOUND_S|SUPPRESS_HOSP_SPCLTY_S,19,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194178.6,205827,94.3407,96.1335,0.004,0.0017
CT,20240728,3,NO_RENDERING_NPI_CLAIMS_S|BH_PGM_S|PADRS_EFF_DT_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,1,R3NOTFOUND_S,512,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,192995.4,204348,94.4445,96.1763,0.1078,0.0445
CT,20240728,2,BH_PGM_S|SPCLTY_CNT_S,2,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194219.4,205878,94.3371,96.132,4.0E-4,2.0E-4
CT,20240728,3,PADRS_EFF_DT_S|NTWK_LOSS_S|NPI_NTWK_LOSS_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,2,RLTN_CNT_S|PADRS_EFF_DT_S,51,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194101.8,205731,94.3474,96.1362,0.0107,0.0044
CT,20240728,2,OPT_VENDOR_S|R3NOTFOUND_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,1,SPCLTY_CNT_S,23,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194169.0,205815,94.3415,96.1338,0.0048,0.002
CT,20240728,1,PADRS_EFF_DT_S,220,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,193696.2,205224,94.3828,96.1509,0.0461,0.0191
CT,20240728,2,BH_PGM_S|LN_CRCTN_S,1,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194221.8,205881,94.3369,96.1319,2.0E-4,1.0E-4
CT,20240728,3,ISPCP_S|RLTN_CNT_S|BH_PGM_S,26,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,194161.8,205806,94.3421,96.1341,0.0054,0.0023
CT,20240728,2,ISPCP_S|BH_PGM_S,242,22975,12938,32597,57,19433,49195,182545.8,202863.0,343268.0,353236.0,185484.0,202698.0,89.9848,97.1781,94.554,91.5076,95.1106,194224.2,205884,94.3367,96.1318,193643.4,205158,94.3874,96.1528,0.0507,0.021
NJ,20240728,2,NTWK_LOSS_S|SPCLTY_CNT_S,1,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96253.2,104040,92.5156,97.1611,4.0E-4,2.0E-4
NJ,20240728,1,SUPPRESS_HOSP_SPCLTY_S,69,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96090.0,103836,92.5402,97.1701,0.025,0.0092
NJ,20240728,2,ISPCP_S|PADRS_EFF_DT_S,39,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96162.0,103926,92.5293,97.1661,0.0141,0.0052
NJ,20240728,4,RLTN_CNT_S|R3NOTFOUND_S|BH_PGM_S|PADRS_EFF_DT_S,2,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96250.8,104037,92.5159,97.1612,7.0E-4,3.0E-4
NJ,20240728,2,NO_RENDERING_NPI_CLAIMS_S|SUPPRESS_HOSP_SPCLTY_S,14,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96222.0,104001,92.5203,97.1628,0.0051,0.0019
NJ,20240728,5,BH_PGM_S|PADRS_EFF_DT_S|RLTN_CNT_S|BH_PGM_S|PADRS_EFF_DT_S,2,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96250.8,104037,92.5159,97.1612,7.0E-4,3.0E-4
NJ,20240728,3,PADRS_EFF_DT_S|RLTN_CNT_S|PADRS_EFF_DT_S,6,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96241.2,104025,92.5174,97.1617,0.0022,8.0E-4
NJ,20240728,2,OPT_VENDOR_S|PADRS_EFF_DT_S,1,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96253.2,104040,92.5156,97.1611,4.0E-4,2.0E-4
NJ,20240728,2,RLTN_CNT_S|SUPPRESS_HOSP_SPCLTY_S,7,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96238.8,104022,92.5177,97.1619,0.0025,0.001
NJ,20240728,1,OPT_VENDOR_S,8,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96236.4,104019,92.5181,97.162,0.0029,0.0011
NJ,20240728,4,NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S|BH_PGM_S|PADRS_EFF_DT_S,2,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96250.8,104037,92.5159,97.1612,7.0E-4,3.0E-4
NJ,20240728,3,NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S|BH_PGM_S,9,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96234.0,104016,92.5185,97.1621,0.0033,0.0012
NJ,20240728,2,NO_RENDERING_NPI_CLAIMS_S|ISPCP_S,2,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96250.8,104037,92.5159,97.1612,7.0E-4,3.0E-4
NJ,20240728,2,NO_RENDERING_NPI_CLAIMS_S|RLTN_CNT_S,8,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96236.4,104019,92.5181,97.162,0.0029,0.0011
NJ,20240728,3,PADRS_EFF_DT_S|SUPPRESS_HOSP_SPCLTY_S|SUPPRESS_HOSP_SPCLTY_S,5,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96243.6,104028,92.517,97.1616,0.0018,7.0E-4
NJ,20240728,5,NTWK_LOSS_S|NPI_NTWK_LOSS_S|NTWK_LOSS_S|SPCLTY_CNT_S|NPI_NTWK_LOSS_S,3,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96248.4,104034,92.5163,97.1613,0.0011,4.0E-4
NJ,20240728,2,BH_PGM_S|PADRS_EFF_DT_S,241,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,95677.2,103320,92.6028,97.1928,0.0876,0.0319
NJ,20240728,1,VIP_TIN_S,33,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96176.4,103944,92.5271,97.1653,0.0119,0.0044
NJ,20240728,2,ISPCP_S|NTWK_LOSS_S,1,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96253.2,104040,92.5156,97.1611,4.0E-4,2.0E-4
NJ,20240728,2,RLTN_CNT_S|R3NOTFOUND_S,7,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96238.8,104022,92.5177,97.1619,0.0025,0.001
NJ,20240728,2,ISPCP_S|R3NOTFOUND_S,19,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96210.0,103986,92.5221,97.1635,0.0069,0.0026
NJ,20240728,1,BH_PGM_S,277,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,95590.8,103212,92.616,97.1976,0.1008,0.0367
NJ,20240728,3,RLTN_CNT_S|OPT_VENDOR_S|RLTN_CNT_S,1,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96253.2,104040,92.5156,97.1611,4.0E-4,2.0E-4
NJ,20240728,2,RLTN_CNT_S|LN_CRCTN_S,1,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96253.2,104040,92.5156,97.1611,4.0E-4,2.0E-4
NJ,20240728,1,RLTN_CNT_S,1207,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,93358.8,100422,92.9665,97.3219,0.4513,0.161
NJ,20240728,3,RLTN_CNT_S|R3NOTFOUND_S|BH_PGM_S,3,6890,9200,18785,375,12979,21702,89390.2,103176.0,282470.0,285749.0,90198.6,102123.0,86.6386,98.8525,95.6123,88.3235,96.0803,96255.6,104043,92.5152,97.1609,96248.4,104034,92.5163,97.1613,0.0011,4.0E-4
